e1,e2
1.189198707357357,1.8270461214548008
1.2101451974407975,1.832702679393388
1.1918118983383303,1.8531302493786581
1.1823448754701198,1.871658553271808
1.1818325393906268,1.9097556574011654
1.1941202500710448,1.878339484359328
1.2179766037175876,1.9196546056747958
1.230159635491773,1.8905523421140473
1.2240078944139703,1.9009567509146617
1.2196774800972134,1.92441002405636
1.2127765209916848,1.905375323313248
1.2313947269238117,1.918663742730073
1.2281718601243143,1.9139841568788645
1.2623989584110873,1.9129027916888668
1.2397365622310377,1.9368967516785485
1.2383198276940717,1.9377825887959996
1.252134333649396,1.9495597855680464
1.2911170853315843,1.9610277021327638
1.2986564653100714,1.9510673107262944
1.3059819874265062,1.965421983057255
1.263441294627388,1.993350006922263
1.2770678276672065,1.9773198631333928
1.2965188163791301,1.9638531271295894
1.3077944993345745,1.9585631921124782
1.2888189077051275,1.9773410616173996
1.277781457484567,1.98399518104746
1.3121726172227182,1.967465398223734
1.3418765970570827,1.9536333460632556
1.3183912798913502,1.9796322235455623
1.3491413438673658,2.0033159167746475
1.320796214906777,2.0001837709102546
1.3062123068862843,1.967655891485566
1.3742920415136153,1.9752258230654147
1.3505672399188768,1.981250251284079
1.3645594613838048,1.9959949532630556
1.369295951028377,1.9919052163216724
1.3516146370022295,1.976682398658114
1.4012594023462317,1.9997142412483289
1.3817507619962854,1.9845559820002214
1.3703282007332667,1.979705068965767
1.4188540449232707,1.9658924325116098
1.416429285948607,1.9556916729416534
1.4316874121676482,1.9682671445682995
1.3854203768816251,1.977474887450537
1.4111710494777816,1.9775059431494644
1.4173226839444202,1.9629709897374603
1.4412628533454157,1.9552377749090148
1.4181112455553406,1.9302048237641154
1.4344385550920131,1.9630391500114608
1.4364754633176386,1.9165783457852856
1.450632363971433,1.9356822693710523
1.4509060143219625,1.9301994436269072
1.4479875394536366,1.923934941396118
1.4530756675202883,1.8854100807657355
1.4524082611012095,1.9065887942877735
1.4506344608527677,1.8803355340773522
1.486615889017815,1.9204407142442914
1.48213068063942,1.9071702151005097
1.505222402276299,1.915979841215053
1.4960294695503817,1.8822336569572287
1.4956397559911359,1.8624796038065354
1.499106332450243,1.8330431242337355
1.5150181149468986,1.845251464196027
1.5030267258214396,1.836261843028537
1.546817320794895,1.7849116000220058
1.552552225736941,1.8095662432363258
1.5554519330993244,1.8078978207888219
1.5721293476816787,1.759001574564124
1.5542262678240863,1.7514716693611443
1.5522050182605769,1.7468515473922221
1.5806687202646414,1.7724281619916549
1.5555632363677319,1.7799589936206208
1.5582897249717618,1.7348370306570928
1.5683563850339632,1.7109875136073338
1.5917250137729437,1.7086234331069188
1.5760270706096413,1.6780941544922925
1.5759529142910362,1.6479801365470064
1.5905646289581579,1.6243089249303773
1.6066671218627944,1.6365206113979935
1.622715847147102,1.6135534328420034
1.6168515422136975,1.614740424396839
1.6160463406136774,1.6469637161014912
1.6069850706978712,1.6532579936586709
1.589080008019295,1.631433140137053
1.6000300151472564,1.6094651732640497
1.597832173843365,1.5954957673432122
1.6094260161203335,1.5442694524733191
1.6003156109464776,1.509051416746244
1.6486427038534757,1.4789325085649867
1.6465737585909819,1.5117910870015832
1.648784429110195,1.4913587257427587
1.6321640456313802,1.4820729973324813
1.6712189387088632,1.4547963855167925
1.63391700061164,1.4726178500969378
1.6582903810869194,1.4444506873900065
1.6535362184493032,1.4486161820133627
1.6526484771447953,1.4099992111198345
1.66412470766943,1.4571160468721804
1.6538780892751206,1.3969080814326698
1.6699526262803064,1.421652651328654
1.662433601179754,1.4042949507747535
1.6633097521649705,1.4390552332847149
1.6668473153800718,1.4242187951111351
1.6594966804802203,1.4151096945253157
1.6427191180513026,1.3986800503431205
1.3270778536356165,1.6793077005417165
1.3448936695357843,1.7031370094821228
1.3376115296448332,1.6657995257447336
1.3243202505648712,1.6457487870242253
1.3158477742344674,1.6410851040191532
1.312663757286011,1.6383750526570768
1.3358657043923967,1.614125035676762
1.3105069799004965,1.6254023194702623
1.330030165681401,1.611423569632186
1.337958790605435,1.607798105184338
1.3437495306149023,1.580771108540684
1.3315269698496472,1.6069505929619519
1.3462907552084715,1.5911549678203523
1.3452772108487985,1.6218310824808508
1.319734520873367,1.5718910740749967
1.3296416475362407,1.5898344307159715
1.3406264257771277,1.5893322827581065
1.3531975201658972,1.57384739896643
1.3347431511770274,1.589065782247664
1.3315216683694366,1.5571268875877404
1.38044017875866,1.5759667173095286
1.3791412090973538,1.5347021663546496
1.3724256785548448,1.5568778914140478
1.3746500757536984,1.5707931333927379
1.358695175173753,1.5626821123170496
1.3330941507705756,1.5615635840343722
1.3780926731723984,1.5572339044467836
1.3309248017012716,1.5366154914482464
1.359058904812883,1.568907237554082
1.3682216755287282,1.4990265627273127
1.373452948205889,1.5012367799744617
1.3627184904596852,1.4504767750132925
1.3743814539822519,1.4070953553421601
1.3805214873481595,1.4379966697039928
1.4100925820216392,1.4181629234867557
1.386732137970398,1.3673696540762599
1.4058622130170844,1.3667384256064476
1.4249712884178491,1.3721453894060427
1.4301702707793686,1.366371654139227
1.4302940900615218,1.3316031626881082
1.4340833594914426,1.3443613130981213
1.4560541283869701,1.2868422488391227
1.4800018516922462,1.2616414648311893
1.5200732053185455,1.2626956065250643
1.5097752951846122,1.2308081352646218
1.5272737269172467,1.2404818745851405
1.522882287642117,1.2347867911819566
1.5018957273957947,1.217100775326339
1.524562595155202,1.2181067301258341
1.4899441349614502,1.202134912751996
1.5479182829986258,1.1848304079213519
1.5412490485207408,1.210086772399839
1.5476839007127001,1.1560021834085334
1.572126811090103,1.1271738033999794
1.5510677573285276,1.102449689987924
1.5850198528111314,1.173391670539883
1.5658845841043632,1.1074612658199396
1.5711802258721885,1.1306016476583702
1.5839756334713049,1.1397277871690334
1.5698584398812259,1.1065761297335197
1.5944592752599696,1.146345064514173
1.5970343466385564,1.136712871738072
1.6194186628385336,1.137792984111299
1.627934692154187,1.1055195270505909
1.5686080127709578,1.1108434713273547
1.6046124626658902,1.090667235833111
1.6031267942515874,1.112671281454945
1.6374622548403899,1.1167702678628284
1.6284886252991788,1.1186861023401122
1.6320711968572221,1.120822342953009
1.6440509878622274,1.1186751299126092
1.6337505032085526,1.099804148756392
1.6291386702879542,1.0773151100264373
1.6438377494108738,1.1000750744738377
1.6846269026602574,1.073820734910917
1.6704661074337,1.0885995133709265
1.6446100857074302,1.0741743844411833
1.658854097116028,1.0790544097822712
1.665452492161608,1.0927125291803077
1.707193659140822,1.0824805543189076
1.7270439091443528,1.1166116410044238
1.7101506672246165,1.1105850379059965
1.7433339589913954,1.06122132364666
1.7409781361365506,1.1100975749923059
1.7313831377639866,1.062068727608846
1.7354083291888753,1.075862228775481
1.767044555822891,1.099993855469282
1.7675083209571,1.0949033267967543
1.7683148167162204,1.1359891034698013
1.7841953228553389,1.0990943744194674
1.7835062692029011,1.1291557384992252
1.772798487165097,1.0832728017623185
1.78837882068033,1.1186515499526397
1.7981715805216725,1.101642084332026
1.8162264670270492,1.1139032913842322
1.7974716270271156,1.1329293518733643
1.7971424258590154,1.1232874004754287
1.783344504989726,1.1455153236281224
1.8111212993729844,1.1508000431806908
1.8096338317346103,1.1305623318517948
1.8532948821778157,1.123331130388053
1.8490614716410556,1.1563795255476486
1.8719747383733174,1.1951783606074575
1.87699272880747,1.1776481381701793
1.8570254612383457,1.1337361095502019
1.8731660280463003,1.1916762983525464
1.865892437174005,1.1830853438586764
1.8667361938922291,1.1802491880550012
1.8752155376513984,1.1641692760373679
1.8297487383213509,1.21911803750069
1.858559133378935,1.2615575160843764
1.857111583469675,1.2301535108136457
1.9157689094827763,1.2637282233011018
1.8780988761003496,1.2942519042744405
1.8703530192240174,1.2815099890742765
1.8724131202026615,1.306757925589237
1.871284470617398,1.3217703504006517
1.8969060272096774,1.288685096139027
1.8978664832794292,1.322611466201207
1.8892691903206777,1.3461825751167202
1.9309302653423663,1.3346010088516973
1.8870065487612597,1.3645055555255747
1.8898693072158017,1.3834805106660015
1.889734722122806,1.385574470533367
1.8799950640386127,1.3744696515531285
1.898340633226701,1.37494724280858
1.9000479447449323,1.3820104036100194
1.8921918868351117,1.405340469385543
1.9082171343674594,1.4214995422889276
1.9436976713871466,1.4258618704948518
1.9346154626265348,1.429787067207687
1.935200565458128,1.5015104695452768
1.9363002240733524,1.45811968617916
1.921874535299721,1.4688266594482913
1.947363323363648,1.4945615028146055
1.9320437088222384,1.4706472001163313
1.9180746087485647,1.5255083651845038
1.9304609512270208,1.51677683746637
1.9247116162757125,1.518907171234409
1.945548088618089,1.5127772131885944
1.9245421678319685,1.5446950757536446
1.9673221409113262,1.5554593654855793
1.9174256260689624,1.553641410271954
1.9460099785891565,1.5781380500333562
1.9679768329446918,1.6083210650918098
1.927732572577786,1.6092976699527568
1.9563228067107856,1.6549749769932212
1.9693628210920429,1.649274332395492
1.942283291083691,1.6595903456227021
1.976232582861731,1.664281211944938
1.935038739418251,1.691140124780691
1.9663869041378916,1.726719323074658
1.9545972532784044,1.7282807822417432
1.9493273596880443,1.7028315531903386
1.9984359146159028,1.7249390847585222
1.959409648388787,1.7334809273393696
