e1,e2
58.45438223766366, 50.592090916012566
54.98554627333111, 49.50647290405501
54.761363566669736, 44.68648151820299
53.894363250641035, 42.337007944789015
59.99142087833299, 42.36270778434129
54.316572521661286, 42.509056437779954
55.250942517726976, 37.90101945318544
57.79415376136708, 29.111711210886472
58.74216277380377, 36.92569451838188
59.42012100228933, 24.082851640661524
65.73896133260486, 30.413289437019998
65.09914834323712, 25.702024592976166
70.67357193923954, 28.939902821187644
82.49823642151695, 27.32516217334508
78.6808000295061, 31.354244744978452
75.5581035111507, 29.4071509203744
85.12132273295474, 29.469693616800097
84.17259743905667, 26.553787175049642
75.64752487704497, 32.69234893290661
84.60657487984874, 33.36480941093466
88.90690518368281, 33.71896226658388
87.40192270991221, 39.88618595555041
89.07926230654269, 37.621744769111224
90.00244832716983, 43.53793662706054
89.85543231528779, 45.107960661840096
86.28168707660808, 45.782748556806396
89.47524714117586, 39.05144974491221
89.86149474671669, 46.963788933359794
98.30197834032566, 48.60713180166494
96.78176738215765, 49.04778033136967
91.85623250524871, 55.61949627713981
93.81294796184189, 55.923549203974204
93.90246790027246, 52.6091447279997
93.3236002617112, 61.10931093592288
94.39046483539826, 53.767295943987115
93.4521312272933, 53.13632250830247
92.61048071774532, 49.41956103374081
90.67878162686918, 58.45562808144419
94.49770410622573, 58.198215933249216
93.82186970061181, 59.33630307546936
91.81162625194355, 58.01543403218628
89.75711646722267, 67.26711852721715
90.09258623437648, 68.55129573917588
86.70543966849976, 60.14826212303744
85.10762941137577, 63.81177528080751
83.3541917506565, 65.22610536892549
80.79908013712358, 64.81292983076368
76.80425286894759, 71.1569140427901
76.22557955294796, 72.36047106433796
73.27861483645802, 72.8452661991061
75.15362581479062, 73.34973976261081
76.07360266377229, 67.57411953349529
69.61832502325217, 68.19192452346815
69.75595109028109, 71.03278253973076
70.94166183301566, 71.57775634518906
64.52896810004268, 64.38770161698558
71.28054167647399, 65.476293853748
67.59441206123218, 68.57104146594907
64.76707416188457, 72.41115579683914
61.89315827301083, 69.36339966616791
61.584945361989014, 73.06545139723218
60.13238607221457, 63.77140379105659
58.28720394669969, 61.67236399275942
56.78428743252359, 69.5053912292971
58.18808204245168, 60.50363401465309
57.397515334748185, 64.69230206434035
52.69449301450025, 66.24564216513771
55.49149112526884, 61.598398703988344
56.34714101347046, 63.22678414159674
53.078932860539204, 65.96032632446378
54.46277808017314, 64.88131718341847
56.86765885001945, 65.84074908942138
51.2146903752468, 63.17415529032082
56.39137742862838, 61.00089155242981
57.15419146658019, 53.84099505857086
57.87239003026804, 55.57733843019535
51.954386071952165, 49.470540060250876
53.38735954535819, 45.81824841593709
49.30746584655384, 43.385917950257095
49.584835198298904, 45.93778524501425
54.200255739819184, 40.739313926073876
48.17468906883869, 41.78512378543395
50.11876088959189, 45.25846990893764
49.42895371269189, 33.72016584645191
53.79116886472268, 30.307131410005752
46.40932711927667, 36.428381677464834
53.80289132117869, 34.614466474698204
53.8527854832886, 30.200361551481798
54.273076347570296, 30.817221937861362
55.144975925780095, 26.902596520669583
57.23969141787817, 31.306586395033
60.96769628173344, 32.13627814119801
53.585967243716865, 25.85942886397628
57.53359371638889, 28.471944770257142
66.52619603491385, 21.403325901695283
57.457613059126274, 25.51556432310399
64.08046590025928, 24.177888543361775
67.23183476324795, 17.108126869455376
69.62751435540609, 25.11210065590452
77.19870114675268, 21.48124489889178
74.40516315376667, 25.137432109988694
81.65348626579798, 22.726391944374427
77.35474474967162, 25.699294491089223
78.37114126583295, 27.36055501196763
79.71892544683071, 20.891189075134143
81.67078716647322, 25.28802206979676
79.49667149807175, 20.05635870259206
85.20522726316634, 26.85345939825197
92.37652466684405, 27.616767424146765
96.17499104367116, 28.774878283623845
92.63569096974028, 30.998985910938732
95.07294976040254, 31.118157972370575
99.23702606843474, 33.132585448504486
96.54311606784815, 18.25959866998815
92.35975455398372, 34.5077395219271
93.53272722031292, 35.3040526888947
94.57610410361801, 28.640187595203894
97.40524283010711, 31.008991189891564
94.06668761401033, 33.59490508948953
97.53110489091193, 32.37175541804831
102.5750523649726, 34.50926091582756
52.21930487203142, 43.391246004560934
58.17664126027243, 40.68779084582964
62.70153123285314, 49.71371468562914
63.828993065245434, 48.84658850329965
59.55073515301145, 47.281032747785325
52.43219632991035, 52.353092551599445
64.23406001489198, 52.468301517672785
49.53361777777077, 55.08261097980686
49.26812467162736, 58.5327303586217
52.71282138877922, 55.93548992464833
50.13592810570044, 59.6302214528853
48.63993782899881, 50.45085638549639
49.7415600252385, 57.284236404140785
52.008419010995716, 61.247866522549714
46.6362563836517, 54.815154429669306
44.248719748069675, 52.632348577675295
57.588977115527165, 60.321763406330895
46.96637010286821, 56.20163277775143
48.62289592034115, 59.14613299484211
48.86520101319787, 59.90730319078063
47.54390636391336, 61.719084302134384
97.62223532617723, 47.574677612614295
93.28571382334356, 59.010832638481624
97.16378050142083, 55.2466028355466
90.45815927782036, 66.60481248339904
89.57238925240186, 69.02524685843561
87.0948290342606, 76.90340122635929
78.93989856910466, 79.74837180252338
88.27138557403354, 79.10289062771399
86.06440099891273, 76.58257917049868
76.13581238539642, 79.81128740281493
81.4641595201656, 76.95353984048015
70.31786333321017, 76.51948396870301
70.09059014935232, 78.942612127289
72.78713598670943, 73.20672231263028
63.95676828695049, 71.99706589236011
62.118442922395445, 77.72439500249222
61.8230727645168, 72.38806449893198
61.701681039135714, 80.99589982911662
54.04774768119148, 70.4189660764909
61.80235077625148, 75.6659661824775
67.96438327392225, 73.77341596719482
58.15903597821065, 71.57348008959642
69.06551285306729, 69.7406044295569
66.07981580835144, 72.82536757793689
65.95820260956344, 69.78458936431387
55.539678834089905, 66.86814175283527
54.42360510078565, 64.59118288777073
52.21469409852001, 70.84738348609382
53.16428217608547, 68.31668572292634
54.35221879101169, 70.27074911176476
44.73154115794761, 64.4013996299973
45.220539610853734, 67.05791709743659
52.96089363843208, 65.72993810237531
52.46124199839094, 62.52679857063857
51.144851735756426, 60.92483382910788
46.07137936233245, 53.864407423424204
43.49069848490236, 56.20572139000496
48.89565394876757, 54.985599924748165
45.50598690870118, 53.64880077737618
50.642468932395445, 56.08523368688233
46.188606547673245, 53.76650050190804
52.83927203606294, 56.88941551760097
47.23685380583731, 53.25306837024157
42.51686129950241, 49.7073930476877
41.35216097283797, 52.628022477331
44.39328932945136, 52.647236238180525
45.347580872511855, 50.536281895329395
44.95370956638633, 53.12784263006384
41.29743625545107, 55.01091127834881
44.119595349458756, 53.24957297773915
36.94593714601939, 49.850266628069605
49.33854384012971, 53.871881724823155
38.76138991794394, 47.58654012150271
